ClientName,NetAssets,EstablishedTime,Region,NumberOfFunds,service,flag
Newton Investment Management (North America) Limited,5614.12,1988,APAC,2,RiskAnalytics,N
Newton Investment Management (North America) Limited,5614.12,1988,APAC,2,MultiAssetClassAnalytics,N
Newton Investment Management (North America) Limited,5614.12,1988,APAC,2,DigitalExperience,N
Newton Investment Management (North America) Limited,5614.12,1988,APAC,2,PortfolioSolutions,Y
Newton Investment Management (North America) Limited,5614.12,1988,APAC,2,FXServices,N
Newton Investment Management (North America) Limited,5614.12,1988,APAC,2,FinancingCollateralServices,N
"PT Asset Management, LLC (PTAM)",5356,2010,US,InvestmentServicing,2,N
"PT Asset Management, LLC (PTAM)",5356,2010,US,Custody,N,N
"PT Asset Management, LLC (PTAM)",5356,2010,US,ETFSolutionsCost,Y,N
"PT Asset Management, LLC (PTAM)",5356,2010,US,FundAccounting,Y,N
"PT Asset Management, LLC (PTAM)",5356,2010,US,RiskAnalytics,N,N
"PT Asset Management, LLC (PTAM)",5356,2010,US,MultiAssetClassAnalytics,N,N
"PT Asset Management, LLC (PTAM)",5356,2010,US,DigitalExperience,N,N
"PT Asset Management, LLC (PTAM)",5356,2010,US,PortfolioSolutions,N,N
"PT Asset Management, LLC (PTAM)",5356,2010,US,FXServices,Y,N
"PT Asset Management, LLC (PTAM)",5356,2010,US,FinancingCollateralServices,N,N
Capital Group,5340.54,1986,APAC,13,InvestmentServicing,N
Capital Group,5340.54,1986,APAC,13,Custody,Y
Capital Group,5340.54,1986,APAC,13,ETFSolutionsCost,Y
Capital Group,5340.54,1986,APAC,13,FundAccounting,N
Capital Group,5340.54,1986,APAC,13,RiskAnalytics,N
Capital Group,5340.54,1986,APAC,13,MultiAssetClassAnalytics,N
Capital Group,5340.54,1986,APAC,13,DigitalExperience,N
Capital Group,5340.54,1986,APAC,13,PortfolioSolutions,Y
Capital Group,5340.54,1986,APAC,13,FXServices,N
Capital Group,5340.54,1986,APAC,13,FinancingCollateralServices,N
Sierra Trust,5336.92,2007,APAC,5,InvestmentServicing,N
Sierra Trust,5336.92,2007,APAC,5,Custody,Y
Sierra Trust,5336.92,2007,APAC,5,ETFSolutionsCost,Y
Sierra Trust,5336.92,2007,APAC,5,FundAccounting,N
Sierra Trust,5336.92,2007,APAC,5,RiskAnalytics,N
Sierra Trust,5336.92,2007,APAC,5,MultiAssetClassAnalytics,N
Sierra Trust,5336.92,2007,APAC,5,DigitalExperience,N
Sierra Trust,5336.92,2007,APAC,5,PortfolioSolutions,Y
Sierra Trust,5336.92,2007,APAC,5,FXServices,N
Sierra Trust,5336.92,2007,APAC,5,FinancingCollateralServices,N
Ariel Investments,5266.5,1986,APAC,5,InvestmentServicing,N
Ariel Investments,5266.5,1986,APAC,5,Custody,Y
Ariel Investments,5266.5,1986,APAC,5,ETFSolutionsCost,Y
Ariel Investments,5266.5,1986,APAC,5,FundAccounting,N
Ariel Investments,5266.5,1986,APAC,5,RiskAnalytics,N
Ariel Investments,5266.5,1986,APAC,5,MultiAssetClassAnalytics,N
Ariel Investments,5266.5,1986,APAC,5,DigitalExperience,N
Ariel Investments,5266.5,1986,APAC,5,PortfolioSolutions,Y
Ariel Investments,5266.5,1986,APAC,5,FXServices,N
Ariel Investments,5266.5,1986,APAC,5,FinancingCollateralServices,N
Nicholas,5214.17,1969,US,5,InvestmentServicing,N
Nicholas,5214.17,1969,US,5,Custody,Y
Nicholas,5214.17,1969,US,5,ETFSolutionsCost,Y
Nicholas,5214.17,1969,US,5,FundAccounting,N
Nicholas,5214.17,1969,US,5,RiskAnalytics,N
Nicholas,5214.17,1969,US,5,MultiAssetClassAnalytics,N
Nicholas,5214.17,1969,US,5,DigitalExperience,N
Nicholas,5214.17,1969,US,5,PortfolioSolutions,Y
Nicholas,5214.17,1969,US,5,FXServices,N
Nicholas,5214.17,1969,US,5,FinancingCollateralServices,N
Blackstone,5011.9,2014,APAC,1,InvestmentServicing,N
Blackstone,5011.9,2014,APAC,1,Custody,Y
Blackstone,5011.9,2014,APAC,1,ETFSolutionsCost,Y
Blackstone,5011.9,2014,APAC,1,FundAccounting,N
Blackstone,5011.9,2014,APAC,1,RiskAnalytics,N
Blackstone,5011.9,2014,APAC,1,MultiAssetClassAnalytics,N
Blackstone,5011.9,2014,APAC,1,DigitalExperience,N
Blackstone,5011.9,2014,APAC,1,PortfolioSolutions,Y
Blackstone,5011.9,2014,APAC,1,FXServices,N
Blackstone,5011.9,2014,APAC,1,FinancingCollateralServices,N
Amana,4990.87,1986,APAC,4,InvestmentServicing,N
Amana,4990.87,1986,APAC,4,Custody,Y
Amana,4990.87,1986,APAC,4,ETFSolutionsCost,Y
Amana,4990.87,1986,APAC,4,FundAccounting,N
Amana,4990.87,1986,APAC,4,RiskAnalytics,N
Amana,4990.87,1986,APAC,4,MultiAssetClassAnalytics,N
Amana,4990.87,1986,APAC,4,DigitalExperience,N
Amana,4990.87,1986,APAC,4,PortfolioSolutions,Y
Amana,4990.87,1986,APAC,4,FXServices,N
Amana,4990.87,1986,APAC,4,FinancingCollateralServices,N
USCF Investments,4793.51,2006,US,11,InvestmentServicing,N
USCF Investments,4793.51,2006,US,11,Custody,Y
USCF Investments,4793.51,2006,US,11,ETFSolutionsCost,Y
USCF Investments,4793.51,2006,US,11,FundAccounting,N
USCF Investments,4793.51,2006,US,11,RiskAnalytics,N
USCF Investments,4793.51,2006,US,11,MultiAssetClassAnalytics,N
USCF Investments,4793.51,2006,US,11,DigitalExperience,N
USCF Investments,4793.51,2006,US,11,PortfolioSolutions,Y
USCF Investments,4793.51,2006,US,11,FXServices,N
USCF Investments,4793.51,2006,US,11,FinancingCollateralServices,N
Morningstar,4753.17,2018,APAC,9,InvestmentServicing,N
Morningstar,4753.17,2018,APAC,9,Custody,Y
Morningstar,4753.17,2018,APAC,9,ETFSolutionsCost,Y
Morningstar,4753.17,2018,APAC,9,FundAccounting,N
Morningstar,4753.17,2018,APAC,9,RiskAnalytics,N
Morningstar,4753.17,2018,APAC,9,MultiAssetClassAnalytics,N
Morningstar,4753.17,2018,APAC,9,DigitalExperience,N
Morningstar,4753.17,2018,APAC,9,PortfolioSolutions,Y
Morningstar,4753.17,2018,APAC,9,FXServices,N
Morningstar,4753.17,2018,APAC,9,FinancingCollateralServices,N
ETFMG,4731.92,2012,APAC,21,InvestmentServicing,N
ETFMG,4731.92,2012,APAC,21,Custody,Y
ETFMG,4731.92,2012,APAC,21,ETFSolutionsCost,Y
ETFMG,4731.92,2012,APAC,21,FundAccounting,N
ETFMG,4731.92,2012,APAC,21,RiskAnalytics,N
ETFMG,4731.92,2012,APAC,21,MultiAssetClassAnalytics,N
ETFMG,4731.92,2012,APAC,21,DigitalExperience,N
ETFMG,4731.92,2012,APAC,21,PortfolioSolutions,Y
ETFMG,4731.92,2012,APAC,21,FXServices,N
ETFMG,4731.92,2012,APAC,21,FinancingCollateralServices,N
"Tortoise Capital Advisors, LLC",4699.86,2004,APAC,InvestmentServicing,8,N
"Tortoise Capital Advisors, LLC",4699.86,2004,APAC,Custody,N,N
"Tortoise Capital Advisors, LLC",4699.86,2004,APAC,ETFSolutionsCost,N,N
"Tortoise Capital Advisors, LLC",4699.86,2004,APAC,FundAccounting,N,N
"Tortoise Capital Advisors, LLC",4699.86,2004,APAC,RiskAnalytics,Y,N
"Tortoise Capital Advisors, LLC",4699.86,2004,APAC,MultiAssetClassAnalytics,N,N
"Tortoise Capital Advisors, LLC",4699.86,2004,APAC,DigitalExperience,N,N
"Tortoise Capital Advisors, LLC",4699.86,2004,APAC,PortfolioSolutions,N,N
"Tortoise Capital Advisors, LLC",4699.86,2004,APAC,FXServices,N,N
"Tortoise Capital Advisors, LLC",4699.86,2004,APAC,FinancingCollateralServices,N,N
Virtus Funds,4671.71,1989,US,4,InvestmentServicing,N
Virtus Funds,4671.71,1989,US,4,Custody,N
Virtus Funds,4671.71,1989,US,4,ETFSolutionsCost,N
Virtus Funds,4671.71,1989,US,4,FundAccounting,Y
Virtus Funds,4671.71,1989,US,4,RiskAnalytics,N
Virtus Funds,4671.71,1989,US,4,MultiAssetClassAnalytics,N
Virtus Funds,4671.71,1989,US,4,DigitalExperience,N
Virtus Funds,4671.71,1989,US,4,PortfolioSolutions,N
Virtus Funds,4671.71,1989,US,4,FXServices,N
Virtus Funds,4671.71,1989,US,4,FinancingCollateralServices,N
Westchester Capital,4613.3,1989,US,3,InvestmentServicing,N
Westchester Capital,4613.3,1989,US,3,Custody,N
Westchester Capital,4613.3,1989,US,3,ETFSolutionsCost,N
Westchester Capital,4613.3,1989,US,3,FundAccounting,Y
Westchester Capital,4613.3,1989,US,3,RiskAnalytics,N
Westchester Capital,4613.3,1989,US,3,MultiAssetClassAnalytics,N
Westchester Capital,4613.3,1989,US,3,DigitalExperience,N
Westchester Capital,4613.3,1989,US,3,PortfolioSolutions,N
Westchester Capital,4613.3,1989,US,3,FXServices,N
Westchester Capital,4613.3,1989,US,3,FinancingCollateralServices,N
Grandeur Peak Funds,4394.64,2011,US,9,InvestmentServicing,N
Grandeur Peak Funds,4394.64,2011,US,9,Custody,N
Grandeur Peak Funds,4394.64,2011,US,9,ETFSolutionsCost,N
Grandeur Peak Funds,4394.64,2011,US,9,FundAccounting,Y
Grandeur Peak Funds,4394.64,2011,US,9,RiskAnalytics,N
Grandeur Peak Funds,4394.64,2011,US,9,MultiAssetClassAnalytics,N
Grandeur Peak Funds,4394.64,2011,US,9,DigitalExperience,N
Grandeur Peak Funds,4394.64,2011,US,9,PortfolioSolutions,N
Grandeur Peak Funds,4394.64,2011,US,9,FXServices,N
Grandeur Peak Funds,4394.64,2011,US,9,FinancingCollateralServices,N
Longleaf Partners,4373.1,1987,US,4,InvestmentServicing,N
Longleaf Partners,4373.1,1987,US,4,Custody,N
Longleaf Partners,4373.1,1987,US,4,ETFSolutionsCost,N
Longleaf Partners,4373.1,1987,US,4,FundAccounting,Y
Longleaf Partners,4373.1,1987,US,4,RiskAnalytics,N
Longleaf Partners,4373.1,1987,US,4,MultiAssetClassAnalytics,N
Longleaf Partners,4373.1,1987,US,4,DigitalExperience,N
Longleaf Partners,4373.1,1987,US,4,PortfolioSolutions,N
Longleaf Partners,4373.1,1987,US,4,FXServices,N
Longleaf Partners,4373.1,1987,US,4,FinancingCollateralServices,N
Laudus Funds,4333.31,1997,US,2,InvestmentServicing,N
Laudus Funds,4333.31,1997,US,2,Custody,N
Laudus Funds,4333.31,1997,US,2,ETFSolutionsCost,N
Laudus Funds,4333.31,1997,US,2,FundAccounting,Y
Laudus Funds,4333.31,1997,US,2,RiskAnalytics,N
Laudus Funds,4333.31,1997,US,2,MultiAssetClassAnalytics,N
Laudus Funds,4333.31,1997,US,2,DigitalExperience,N
Laudus Funds,4333.31,1997,US,2,PortfolioSolutions,N
Laudus Funds,4333.31,1997,US,2,FXServices,N
Laudus Funds,4333.31,1997,US,2,FinancingCollateralServices,N
Duff & Phelps,4213.58,1987,US,3,InvestmentServicing,N
Duff & Phelps,4213.58,1987,US,3,Custody,N
Duff & Phelps,4213.58,1987,US,3,ETFSolutionsCost,N
Duff & Phelps,4213.58,1987,US,3,FundAccounting,Y
Duff & Phelps,4213.58,1987,US,3,RiskAnalytics,N
Duff & Phelps,4213.58,1987,US,3,MultiAssetClassAnalytics,N
Duff & Phelps,4213.58,1987,US,3,DigitalExperience,N
Duff & Phelps,4213.58,1987,US,3,PortfolioSolutions,N
Duff & Phelps,4213.58,1987,US,3,FXServices,N
Duff & Phelps,4213.58,1987,US,3,FinancingCollateralServices,N
BMO Funds,4194.89,1992,US,3,InvestmentServicing,N
BMO Funds,4194.89,1992,US,3,Custody,N
BMO Funds,4194.89,1992,US,3,ETFSolutionsCost,N
BMO Funds,4194.89,1992,US,3,FundAccounting,Y
BMO Funds,4194.89,1992,US,3,RiskAnalytics,N
BMO Funds,4194.89,1992,US,3,MultiAssetClassAnalytics,N
BMO Funds,4194.89,1992,US,3,DigitalExperience,N
BMO Funds,4194.89,1992,US,3,PortfolioSolutions,N
BMO Funds,4194.89,1992,US,3,FXServices,N
BMO Funds,4194.89,1992,US,3,FinancingCollateralServices,N
Aspiriant,4190.53,2013,US,4,InvestmentServicing,N
Aspiriant,4190.53,2013,US,4,Custody,N
Aspiriant,4190.53,2013,US,4,ETFSolutionsCost,N
Aspiriant,4190.53,2013,US,4,FundAccounting,Y
Aspiriant,4190.53,2013,US,4,RiskAnalytics,N
Aspiriant,4190.53,2013,US,4,MultiAssetClassAnalytics,N
Aspiriant,4190.53,2013,US,4,DigitalExperience,N
Aspiriant,4190.53,2013,US,4,PortfolioSolutions,N
Aspiriant,4190.53,2013,US,4,FXServices,N
Aspiriant,4190.53,2013,US,4,FinancingCollateralServices,N
IndexIQ,4149.59,2009,US,28,InvestmentServicing,N
IndexIQ,4149.59,2009,US,28,Custody,N
IndexIQ,4149.59,2009,US,28,ETFSolutionsCost,N
IndexIQ,4149.59,2009,US,28,FundAccounting,Y
IndexIQ,4149.59,2009,US,28,RiskAnalytics,N
IndexIQ,4149.59,2009,US,28,MultiAssetClassAnalytics,N
IndexIQ,4149.59,2009,US,28,DigitalExperience,N
IndexIQ,4149.59,2009,US,28,PortfolioSolutions,N
IndexIQ,4149.59,2009,US,28,FXServices,N
IndexIQ,4149.59,2009,US,28,FinancingCollateralServices,N
Nuance Investments,4109.29,2011,US,3,InvestmentServicing,N
Nuance Investments,4109.29,2011,US,3,Custody,N
Nuance Investments,4109.29,2011,US,3,ETFSolutionsCost,N
Nuance Investments,4109.29,2011,US,3,FundAccounting,Y
Nuance Investments,4109.29,2011,US,3,RiskAnalytics,N
Nuance Investments,4109.29,2011,US,3,MultiAssetClassAnalytics,N
Nuance Investments,4109.29,2011,US,3,DigitalExperience,N
Nuance Investments,4109.29,2011,US,3,PortfolioSolutions,N
Nuance Investments,4109.29,2011,US,3,FXServices,N
Nuance Investments,4109.29,2011,US,3,FinancingCollateralServices,N
AIG,4082.56,1998,US,1,InvestmentServicing,N
AIG,4082.56,1998,US,1,Custody,N
AIG,4082.56,1998,US,1,ETFSolutionsCost,N
AIG,4082.56,1998,US,1,FundAccounting,Y
AIG,4082.56,1998,US,1,RiskAnalytics,N
AIG,4082.56,1998,US,1,MultiAssetClassAnalytics,N
AIG,4082.56,1998,US,1,DigitalExperience,N
AIG,4082.56,1998,US,1,PortfolioSolutions,N
AIG,4082.56,1998,US,1,FXServices,N
AIG,4082.56,1998,US,1,FinancingCollateralServices,N
SA Funds,4014.5,1999,US,10,InvestmentServicing,N
SA Funds,4014.5,1999,US,10,Custody,N
SA Funds,4014.5,1999,US,10,ETFSolutionsCost,N
SA Funds,4014.5,1999,US,10,FundAccounting,Y
SA Funds,4014.5,1999,US,10,RiskAnalytics,N
SA Funds,4014.5,1999,US,10,MultiAssetClassAnalytics,N
SA Funds,4014.5,1999,US,10,DigitalExperience,N
SA Funds,4014.5,1999,US,10,PortfolioSolutions,N
SA Funds,4014.5,1999,US,10,FXServices,N
SA Funds,4014.5,1999,US,10,FinancingCollateralServices,N
Smead Funds,4005.33,2008,US,1,InvestmentServicing,N
Smead Funds,4005.33,2008,US,1,Custody,N
Smead Funds,4005.33,2008,US,1,ETFSolutionsCost,N
Smead Funds,4005.33,2008,US,1,FundAccounting,Y
Smead Funds,4005.33,2008,US,1,RiskAnalytics,N
Smead Funds,4005.33,2008,US,1,MultiAssetClassAnalytics,N
Smead Funds,4005.33,2008,US,1,DigitalExperience,N
Smead Funds,4005.33,2008,US,1,PortfolioSolutions,N
Smead Funds,4005.33,2008,US,1,FXServices,N
Smead Funds,4005.33,2008,US,1,FinancingCollateralServices,N
Buffalo,3987.76,1994,EUR,10,InvestmentServicing,N
Buffalo,3987.76,1994,EUR,10,Custody,N
Buffalo,3987.76,1994,EUR,10,ETFSolutionsCost,N
Buffalo,3987.76,1994,EUR,10,FundAccounting,Y
Buffalo,3987.76,1994,EUR,10,RiskAnalytics,N
Buffalo,3987.76,1994,EUR,10,MultiAssetClassAnalytics,N
Buffalo,3987.76,1994,EUR,10,DigitalExperience,N
Buffalo,3987.76,1994,EUR,10,PortfolioSolutions,N
Buffalo,3987.76,1994,EUR,10,FXServices,N
Buffalo,3987.76,1994,EUR,10,FinancingCollateralServices,N
Allianz Global Investors,3935.49,2003,EUR,6,InvestmentServicing,N
Allianz Global Investors,3935.49,2003,EUR,6,Custody,N
Allianz Global Investors,3935.49,2003,EUR,6,ETFSolutionsCost,N
Allianz Global Investors,3935.49,2003,EUR,6,FundAccounting,Y
Allianz Global Investors,3935.49,2003,EUR,6,RiskAnalytics,N
Allianz Global Investors,3935.49,2003,EUR,6,MultiAssetClassAnalytics,N
Allianz Global Investors,3935.49,2003,EUR,6,DigitalExperience,N
Allianz Global Investors,3935.49,2003,EUR,6,PortfolioSolutions,N
Allianz Global Investors,3935.49,2003,EUR,6,FXServices,N
Allianz Global Investors,3935.49,2003,EUR,6,FinancingCollateralServices,N
Thompson IM Funds Inc,3934.46,1992,EUR,3,InvestmentServicing,N
Thompson IM Funds Inc,3934.46,1992,EUR,3,Custody,N
Thompson IM Funds Inc,3934.46,1992,EUR,3,ETFSolutionsCost,N
Thompson IM Funds Inc,3934.46,1992,EUR,3,FundAccounting,Y
Thompson IM Funds Inc,3934.46,1992,EUR,3,RiskAnalytics,N
Thompson IM Funds Inc,3934.46,1992,EUR,3,MultiAssetClassAnalytics,N
Thompson IM Funds Inc,3934.46,1992,EUR,3,DigitalExperience,N
Thompson IM Funds Inc,3934.46,1992,EUR,3,PortfolioSolutions,N
Thompson IM Funds Inc,3934.46,1992,EUR,3,FXServices,N
Thompson IM Funds Inc,3934.46,1992,EUR,3,FinancingCollateralServices,N
abrdn Inc.,3883.4,1985,EUR,10,InvestmentServicing,N
abrdn Inc.,3883.4,1985,EUR,10,Custody,N
abrdn Inc.,3883.4,1985,EUR,10,ETFSolutionsCost,N
abrdn Inc.,3883.4,1985,EUR,10,FundAccounting,Y
abrdn Inc.,3883.4,1985,EUR,10,RiskAnalytics,N
abrdn Inc.,3883.4,1985,EUR,10,MultiAssetClassAnalytics,N
abrdn Inc.,3883.4,1985,EUR,10,DigitalExperience,N
abrdn Inc.,3883.4,1985,EUR,10,PortfolioSolutions,N
abrdn Inc.,3883.4,1985,EUR,10,FXServices,N
abrdn Inc.,3883.4,1985,EUR,10,FinancingCollateralServices,N
LoCorr Funds,3882.79,2011,EUR,5,InvestmentServicing,N
LoCorr Funds,3882.79,2011,EUR,5,Custody,N
LoCorr Funds,3882.79,2011,EUR,5,ETFSolutionsCost,N
LoCorr Funds,3882.79,2011,EUR,5,FundAccounting,Y
LoCorr Funds,3882.79,2011,EUR,5,RiskAnalytics,N
LoCorr Funds,3882.79,2011,EUR,5,MultiAssetClassAnalytics,N
LoCorr Funds,3882.79,2011,EUR,5,DigitalExperience,N
LoCorr Funds,3882.79,2011,EUR,5,PortfolioSolutions,N
LoCorr Funds,3882.79,2011,EUR,5,FXServices,N
LoCorr Funds,3882.79,2011,EUR,5,FinancingCollateralServices,N
CIBC Private Wealth Management,3825.57,2005,EUR,6,InvestmentServicing,N
CIBC Private Wealth Management,3825.57,2005,EUR,6,Custody,N
CIBC Private Wealth Management,3825.57,2005,EUR,6,ETFSolutionsCost,N
CIBC Private Wealth Management,3825.57,2005,EUR,6,FundAccounting,Y
CIBC Private Wealth Management,3825.57,2005,EUR,6,RiskAnalytics,N
CIBC Private Wealth Management,3825.57,2005,EUR,6,MultiAssetClassAnalytics,N
CIBC Private Wealth Management,3825.57,2005,EUR,6,DigitalExperience,N
CIBC Private Wealth Management,3825.57,2005,EUR,6,PortfolioSolutions,N
CIBC Private Wealth Management,3825.57,2005,EUR,6,FXServices,N
CIBC Private Wealth Management,3825.57,2005,EUR,6,FinancingCollateralServices,N
Frost Funds,3768.97,2008,EUR,5,InvestmentServicing,N
Frost Funds,3768.97,2008,EUR,5,Custody,N
Frost Funds,3768.97,2008,EUR,5,ETFSolutionsCost,N
Frost Funds,3768.97,2008,EUR,5,FundAccounting,Y
Frost Funds,3768.97,2008,EUR,5,RiskAnalytics,N
Frost Funds,3768.97,2008,EUR,5,MultiAssetClassAnalytics,N
Frost Funds,3768.97,2008,EUR,5,DigitalExperience,N
Frost Funds,3768.97,2008,EUR,5,PortfolioSolutions,N
Frost Funds,3768.97,2008,EUR,5,FXServices,N
Frost Funds,3768.97,2008,EUR,5,FinancingCollateralServices,N
Hotchkis & Wiley,3766.04,1985,EUR,11,InvestmentServicing,N
Hotchkis & Wiley,3766.04,1985,EUR,11,Custody,N
Hotchkis & Wiley,3766.04,1985,EUR,11,ETFSolutionsCost,N
Hotchkis & Wiley,3766.04,1985,EUR,11,FundAccounting,Y
Hotchkis & Wiley,3766.04,1985,EUR,11,RiskAnalytics,N
Hotchkis & Wiley,3766.04,1985,EUR,11,MultiAssetClassAnalytics,N
Hotchkis & Wiley,3766.04,1985,EUR,11,DigitalExperience,N
Hotchkis & Wiley,3766.04,1985,EUR,11,PortfolioSolutions,N
Hotchkis & Wiley,3766.04,1985,EUR,11,FXServices,N
Hotchkis & Wiley,3766.04,1985,EUR,11,FinancingCollateralServices,N
Boston Partners,3736.11,1972,EUR,10,InvestmentServicing,N
Boston Partners,3736.11,1972,EUR,10,Custody,N
Boston Partners,3736.11,1972,EUR,10,ETFSolutionsCost,N
Boston Partners,3736.11,1972,EUR,10,FundAccounting,Y
Boston Partners,3736.11,1972,EUR,10,RiskAnalytics,N
Boston Partners,3736.11,1972,EUR,10,MultiAssetClassAnalytics,N
Boston Partners,3736.11,1972,EUR,10,DigitalExperience,N
Boston Partners,3736.11,1972,EUR,10,PortfolioSolutions,N
Boston Partners,3736.11,1972,EUR,10,FXServices,N
Boston Partners,3736.11,1972,EUR,10,FinancingCollateralServices,N
Advisors Preferred,3714.87,2004,EUR,20,InvestmentServicing,N
Advisors Preferred,3714.87,2004,EUR,20,Custody,N
Advisors Preferred,3714.87,2004,EUR,20,ETFSolutionsCost,N
Advisors Preferred,3714.87,2004,EUR,20,FundAccounting,Y
Advisors Preferred,3714.87,2004,EUR,20,RiskAnalytics,N
Advisors Preferred,3714.87,2004,EUR,20,MultiAssetClassAnalytics,N
Advisors Preferred,3714.87,2004,EUR,20,DigitalExperience,N
Advisors Preferred,3714.87,2004,EUR,20,PortfolioSolutions,N
Advisors Preferred,3714.87,2004,EUR,20,FXServices,N
Advisors Preferred,3714.87,2004,EUR,20,FinancingCollateralServices,N
Sequoia,3713.61,1970,EUR,1,InvestmentServicing,Y
Sequoia,3713.61,1970,EUR,1,Custody,Y
Sequoia,3713.61,1970,EUR,1,ETFSolutionsCost,Y
Sequoia,3713.61,1970,EUR,1,FundAccounting,Y
Sequoia,3713.61,1970,EUR,1,RiskAnalytics,N
Sequoia,3713.61,1970,EUR,1,MultiAssetClassAnalytics,N
Sequoia,3713.61,1970,EUR,1,DigitalExperience,N
Sequoia,3713.61,1970,EUR,1,PortfolioSolutions,N
Sequoia,3713.61,1970,EUR,1,FXServices,N
Sequoia,3713.61,1970,EUR,1,FinancingCollateralServices,N
Howard Capital Management,3672.46,2014,EUR,5,InvestmentServicing,Y
Howard Capital Management,3672.46,2014,EUR,5,Custody,Y
Howard Capital Management,3672.46,2014,EUR,5,ETFSolutionsCost,Y
Howard Capital Management,3672.46,2014,EUR,5,FundAccounting,Y
Howard Capital Management,3672.46,2014,EUR,5,RiskAnalytics,N
Howard Capital Management,3672.46,2014,EUR,5,MultiAssetClassAnalytics,N
Howard Capital Management,3672.46,2014,EUR,5,DigitalExperience,N
Howard Capital Management,3672.46,2014,EUR,5,PortfolioSolutions,N
Howard Capital Management,3672.46,2014,EUR,5,FXServices,N
Howard Capital Management,3672.46,2014,EUR,5,FinancingCollateralServices,N
Conestoga Capital Advisors,3671.28,2002,EUR,3,InvestmentServicing,Y
Conestoga Capital Advisors,3671.28,2002,EUR,3,Custody,Y
Conestoga Capital Advisors,3671.28,2002,EUR,3,ETFSolutionsCost,Y
Conestoga Capital Advisors,3671.28,2002,EUR,3,FundAccounting,Y
Conestoga Capital Advisors,3671.28,2002,EUR,3,RiskAnalytics,N
Conestoga Capital Advisors,3671.28,2002,EUR,3,MultiAssetClassAnalytics,N
Conestoga Capital Advisors,3671.28,2002,EUR,3,DigitalExperience,N
Conestoga Capital Advisors,3671.28,2002,EUR,3,PortfolioSolutions,N
Conestoga Capital Advisors,3671.28,2002,EUR,3,FXServices,N
